Article.ID;geography;response;depth;scope;speed;settlement;actor;adaptation
6715383;North America;Ecosystem-based;uncertain;uncertain;uncertain;urban;Academia;Coordinating interaction
6715383;North America;Technological/infrastructural;uncertain;uncertain;uncertain;urban;Academia;Awareness raising
6715383;North America;Technological/infrastructural;uncertain;uncertain;uncertain;urban;Academia;Coordinating interaction
6715383;North America;Ecosystem-based;uncertain;uncertain;uncertain;urban;Government (local);Planning
6715383;North America;Technological/infrastructural;uncertain;uncertain;uncertain;urban;Government (local);Planning
6715385;Central and South America;Ecosystem-based;low;low;uncertain;rural;Individuals or households;Implementing
6715385;Central and South America;Behavioural/cultural;low;low;uncertain;rural;Individuals or households;Implementing
6715385;Central and South America;Institutional;low;low;uncertain;rural;Individuals or households;Implementing
6715385;Central and South America;Technological/infrastructural;low;low;uncertain;rural;Individuals or households;Implementing
6715391;Asia;Behavioural/cultural;low;low;uncertain;rural;Individuals or households;Planning
6715391;Asia;Behavioural/cultural;low;low;uncertain;rural;Individuals or households;Implementing
6715391;Asia;Technological/infrastructural;low;low;uncertain;rural;Individuals or households;Planning
6715391;Asia;Technological/infrastructural;low;low;uncertain;rural;Individuals or households;Implementing
6715391;Asia;Institutional;low;low;uncertain;rural;Individuals or households;Planning
6715391;Asia;Institutional;low;low;uncertain;rural;Individuals or households;Implementing
6715393;Asia;Technological/infrastructural;medium;high;high;rural;Government (national);Planning
6715393;Asia;Technological/infrastructural;medium;high;high;rural;Government (national);Financing of measures
6715393;Asia;Technological/infrastructural;medium;high;high;rural;Government (national);Implementing
6715393;Asia;Institutional;medium;high;high;rural;Government (national);Planning
6715393;Asia;Institutional;medium;high;high;rural;Government (national);Financing of measures
6715393;Asia;Institutional;medium;high;high;rural;Government (national);Implementing
6715393;Asia;Technological/infrastructural;medium;high;high;rural;Individuals or households;Implementing
6715393;Asia;Technological/infrastructural;medium;high;high;rural;Individuals or households;Financing of measures
6715393;Asia;Institutional;medium;high;high;rural;Individuals or households;Implementing
6715393;Asia;Institutional;medium;high;high;rural;Individuals or households;Financing of measures
6715394;Australasia;Behavioural/cultural;low;low;low;rural;Civil society (sub-national or local);Coordinating interaction
6715394;Australasia;Technological/infrastructural;low;low;low;rural;Civil society (sub-national or local);Coordinating interaction
6715394;Australasia;Institutional;low;low;low;rural;Civil society (sub-national or local);Coordinating interaction
6715394;Australasia;Behavioural/cultural;low;low;low;rural;Individuals or households;Implementing
6715394;Australasia;Technological/infrastructural;low;low;low;rural;Individuals or households;Implementing
6715394;Australasia;Institutional;low;low;low;rural;Individuals or households;Implementing
6715396;Europe;Institutional;medium;medium;low;unclear;Private sector (corporations);Planning
6715396;North America;Institutional;medium;medium;low;unclear;Private sector (corporations);Planning
6715396;Asia;Institutional;medium;medium;low;unclear;Private sector (corporations);Planning
6715396;Europe;Institutional;medium;medium;low;unclear;Private sector (corporations);Monitoring and evaluating
6715396;North America;Institutional;medium;medium;low;unclear;Private sector (corporations);Monitoring and evaluating
6715396;Asia;Institutional;medium;medium;low;unclear;Private sector (corporations);Monitoring and evaluating
6715396;Europe;Institutional;medium;medium;low;unclear;Private sector (corporations);Implementing
6715396;North America;Institutional;medium;medium;low;unclear;Private sector (corporations);Implementing
6715396;Asia;Institutional;medium;medium;low;unclear;Private sector (corporations);Implementing
6715398;South Island States;Behavioural/cultural;uncertain;uncertain;uncertain;ambiguous;Individuals or households;Implementing
6715398;South Island States;Behavioural/cultural;uncertain;uncertain;uncertain;ambiguous;Individuals or households;Other
6715398;South Island States;Behavioural/cultural;uncertain;uncertain;uncertain;ambiguous;Civil society (sub-national or local);Coordinating interaction
6715399;South Island States;Behavioural/cultural;uncertain;uncertain;uncertain;unclear;Civil society (sub-national or local);Awareness raising
6715399;South Island States;Behavioural/cultural;uncertain;uncertain;uncertain;unclear;Civil society (international/multinational/national);Awareness raising
6715399;South Island States;Behavioural/cultural;uncertain;uncertain;uncertain;unclear;Civil society (international/multinational/national);Financing of measures
6715399;South Island States;Behavioural/cultural;uncertain;uncertain;uncertain;unclear;International or multinational governance institutions;Awareness raising
6715399;South Island States;Behavioural/cultural;uncertain;uncertain;uncertain;unclear;Academia;Assessing
6715400;South Island States;Institutional;low;high;uncertain;unclear;Government (national);Assessing
6715400;Asia;Institutional;low;high;uncertain;unclear;Government (national);Assessing
6715400;South Island States;Institutional;low;high;uncertain;unclear;Government (national);Implementing
6715400;Asia;Institutional;low;high;uncertain;unclear;Government (national);Implementing
6715400;South Island States;Technological/infrastructural;low;high;uncertain;unclear;Government (national);Assessing
6715400;Asia;Technological/infrastructural;low;high;uncertain;unclear;Government (national);Assessing
6715400;South Island States;Technological/infrastructural;low;high;uncertain;unclear;Government (national);Implementing
6715400;Asia;Technological/infrastructural;low;high;uncertain;unclear;Government (national);Implementing
6715400;South Island States;Ecosystem-based;low;high;uncertain;unclear;Government (national);Assessing
6715400;Asia;Ecosystem-based;low;high;uncertain;unclear;Government (national);Assessing
6715400;South Island States;Ecosystem-based;low;high;uncertain;unclear;Government (national);Implementing
6715400;Asia;Ecosystem-based;low;high;uncertain;unclear;Government (national);Implementing
6715400;South Island States;Behavioural/cultural;low;high;uncertain;unclear;Government (national);Assessing
6715400;Asia;Behavioural/cultural;low;high;uncertain;unclear;Government (national);Assessing
6715400;South Island States;Behavioural/cultural;low;high;uncertain;unclear;Government (national);Implementing
6715400;Asia;Behavioural/cultural;low;high;uncertain;unclear;Government (national);Implementing
6715404;Africa;Ecosystem-based;low;low;low;rural;Government (national);Awareness raising
6715404;Africa;Ecosystem-based;low;low;low;rural;Civil society (sub-national or local);Awareness raising
6715404;Africa;Ecosystem-based;low;low;low;rural;Civil society (sub-national or local);Coordinating interaction
6715404;Africa;Ecosystem-based;low;low;low;rural;Individuals or households;Implementing
6715404;Africa;Ecosystem-based;low;low;low;rural;Individuals or households;Financing of measures
6715405;Asia;Behavioural/cultural;low;medium;low;rural;Individuals or households;Implementing
6715405;Asia;Technological/infrastructural;low;medium;low;rural;Individuals or households;Implementing
6715405;Asia;Behavioural/cultural;low;medium;low;rural;Government (local);Planning
6715405;Asia;Behavioural/cultural;low;medium;low;rural;Government (local);Implementing
6715405;Asia;Technological/infrastructural;low;medium;low;rural;Government (local);Planning
6715405;Asia;Technological/infrastructural;low;medium;low;rural;Government (local);Implementing
6715409;Africa;Ecosystem-based;low;medium;low;ambiguous;Civil society (international/multinational/national);Implementing
6715409;Africa;Ecosystem-based;low;medium;low;ambiguous;Civil society (international/multinational/national);Coordinating interaction
6715409;Africa;Ecosystem-based;low;medium;low;ambiguous;International or multinational governance institutions;Coordinating interaction
6715409;Africa;Ecosystem-based;low;medium;low;ambiguous;International or multinational governance institutions;Assessing
6715409;Africa;Ecosystem-based;low;medium;low;ambiguous;Government (national);Assessing
6715409;Africa;Ecosystem-based;low;medium;low;ambiguous;Government (national);Planning
6715419;Asia;Institutional;medium;high;uncertain;rural;Government (national);Awareness raising
6715419;Asia;Institutional;medium;high;uncertain;rural;Government (national);Implementing
6715419;Asia;Institutional;medium;high;uncertain;rural;Government (national);Financing of measures
6715419;Asia;Institutional;medium;high;uncertain;rural;Government (national);Coordinating interaction
6715419;Asia;Behavioural/cultural;medium;high;uncertain;rural;Government (national);Awareness raising
6715419;Asia;Behavioural/cultural;medium;high;uncertain;rural;Government (national);Implementing
6715419;Asia;Behavioural/cultural;medium;high;uncertain;rural;Government (national);Financing of measures
6715419;Asia;Behavioural/cultural;medium;high;uncertain;rural;Government (national);Coordinating interaction
6715419;Asia;Technological/infrastructural;medium;high;uncertain;rural;Government (national);Awareness raising
6715419;Asia;Technological/infrastructural;medium;high;uncertain;rural;Government (national);Implementing
6715419;Asia;Technological/infrastructural;medium;high;uncertain;rural;Government (national);Financing of measures
6715419;Asia;Technological/infrastructural;medium;high;uncertain;rural;Government (national);Coordinating interaction
6715419;Asia;Ecosystem-based;medium;high;uncertain;rural;Government (national);Awareness raising
6715419;Asia;Ecosystem-based;medium;high;uncertain;rural;Government (national);Implementing
6715419;Asia;Ecosystem-based;medium;high;uncertain;rural;Government (national);Financing of measures
6715419;Asia;Ecosystem-based;medium;high;uncertain;rural;Government (national);Coordinating interaction
6715419;Asia;Institutional;medium;high;uncertain;rural;Civil society (sub-national or local);Monitoring and evaluating
6715419;Asia;Institutional;medium;high;uncertain;rural;Civil society (sub-national or local);Coordinating interaction
6715419;Asia;Behavioural/cultural;medium;high;uncertain;rural;Civil society (sub-national or local);Monitoring and evaluating
6715419;Asia;Behavioural/cultural;medium;high;uncertain;rural;Civil society (sub-national or local);Coordinating interaction
6715419;Asia;Technological/infrastructural;medium;high;uncertain;rural;Civil society (sub-national or local);Monitoring and evaluating
6715419;Asia;Technological/infrastructural;medium;high;uncertain;rural;Civil society (sub-national or local);Coordinating interaction
6715419;Asia;Ecosystem-based;medium;high;uncertain;rural;Civil society (sub-national or local);Monitoring and evaluating
6715419;Asia;Ecosystem-based;medium;high;uncertain;rural;Civil society (sub-national or local);Coordinating interaction
6715420;Asia;Technological/infrastructural;low;low;uncertain;unclear;Government (national);Planning
6715420;Asia;Technological/infrastructural;low;low;uncertain;unclear;Government (national);Implementing
6715420;Asia;Technological/infrastructural;low;low;uncertain;unclear;Government (national);Financing of measures
6715420;Asia;Institutional;low;low;uncertain;unclear;Government (national);Planning
6715420;Asia;Institutional;low;low;uncertain;unclear;Government (national);Implementing
6715420;Asia;Institutional;low;low;uncertain;unclear;Government (national);Financing of measures
6715420;Asia;Ecosystem-based;low;low;uncertain;unclear;Government (national);Planning
6715420;Asia;Ecosystem-based;low;low;uncertain;unclear;Government (national);Implementing
6715420;Asia;Ecosystem-based;low;low;uncertain;unclear;Government (national);Financing of measures
6715420;Asia;Behavioural/cultural;low;low;uncertain;unclear;Government (national);Planning
6715420;Asia;Behavioural/cultural;low;low;uncertain;unclear;Government (national);Implementing
6715420;Asia;Behavioural/cultural;low;low;uncertain;unclear;Government (national);Financing of measures
6715420;Asia;Technological/infrastructural;low;low;uncertain;unclear;Government (local);Financing of measures
6715420;Asia;Technological/infrastructural;low;low;uncertain;unclear;Government (local);Coordinating interaction
6715420;Asia;Technological/infrastructural;low;low;uncertain;unclear;Government (local);Implementing
6715420;Asia;Institutional;low;low;uncertain;unclear;Government (local);Financing of measures
6715420;Asia;Institutional;low;low;uncertain;unclear;Government (local);Coordinating interaction
6715420;Asia;Institutional;low;low;uncertain;unclear;Government (local);Implementing
6715420;Asia;Ecosystem-based;low;low;uncertain;unclear;Government (local);Financing of measures
6715420;Asia;Ecosystem-based;low;low;uncertain;unclear;Government (local);Coordinating interaction
6715420;Asia;Ecosystem-based;low;low;uncertain;unclear;Government (local);Implementing
6715420;Asia;Behavioural/cultural;low;low;uncertain;unclear;Government (local);Financing of measures
6715420;Asia;Behavioural/cultural;low;low;uncertain;unclear;Government (local);Coordinating interaction
6715420;Asia;Behavioural/cultural;low;low;uncertain;unclear;Government (local);Implementing
6715420;Asia;Technological/infrastructural;low;low;uncertain;unclear;Civil society (sub-national or local);Coordinating interaction
6715420;Asia;Technological/infrastructural;low;low;uncertain;unclear;Civil society (sub-national or local);Implementing
6715420;Asia;Institutional;low;low;uncertain;unclear;Civil society (sub-national or local);Coordinating interaction
6715420;Asia;Institutional;low;low;uncertain;unclear;Civil society (sub-national or local);Implementing
6715420;Asia;Ecosystem-based;low;low;uncertain;unclear;Civil society (sub-national or local);Coordinating interaction
6715420;Asia;Ecosystem-based;low;low;uncertain;unclear;Civil society (sub-national or local);Implementing
6715420;Asia;Behavioural/cultural;low;low;uncertain;unclear;Civil society (sub-national or local);Coordinating interaction
6715420;Asia;Behavioural/cultural;low;low;uncertain;unclear;Civil society (sub-national or local);Implementing
6715420;Asia;Technological/infrastructural;low;low;uncertain;unclear;Private sector (SME);Implementing
6715420;Asia;Technological/infrastructural;low;low;uncertain;unclear;Private sector (SME);Financing of measures
6715420;Asia;Institutional;low;low;uncertain;unclear;Private sector (SME);Implementing
6715420;Asia;Institutional;low;low;uncertain;unclear;Private sector (SME);Financing of measures
6715420;Asia;Ecosystem-based;low;low;uncertain;unclear;Private sector (SME);Implementing
6715420;Asia;Ecosystem-based;low;low;uncertain;unclear;Private sector (SME);Financing of measures
6715420;Asia;Behavioural/cultural;low;low;uncertain;unclear;Private sector (SME);Implementing
6715420;Asia;Behavioural/cultural;low;low;uncertain;unclear;Private sector (SME);Financing of measures
6715423;Central and South America;Behavioural/cultural;low;low;medium;urban;Individuals or households;Implementing
6715423;Asia;Behavioural/cultural;low;low;medium;urban;Individuals or households;Implementing
6715423;Central and South America;Technological/infrastructural;low;low;medium;urban;Individuals or households;Implementing
6715423;Asia;Technological/infrastructural;low;low;medium;urban;Individuals or households;Implementing
6715423;Central and South America;Institutional;low;low;medium;urban;Individuals or households;Implementing
6715423;Asia;Institutional;low;low;medium;urban;Individuals or households;Implementing
6715425;Asia;Behavioural/cultural;medium;medium;low;rural;Individuals or households;Implementing
6715425;Asia;Technological/infrastructural;medium;medium;low;rural;Individuals or households;Implementing
6715425;Asia;Behavioural/cultural;medium;medium;low;rural;Government (national);Awareness raising
6715425;Asia;Behavioural/cultural;medium;medium;low;rural;Government (national);Implementing
6715425;Asia;Behavioural/cultural;medium;medium;low;rural;Government (national);Financing of measures
6715425;Asia;Technological/infrastructural;medium;medium;low;rural;Government (national);Awareness raising
6715425;Asia;Technological/infrastructural;medium;medium;low;rural;Government (national);Implementing
6715425;Asia;Technological/infrastructural;medium;medium;low;rural;Government (national);Financing of measures
6715425;Asia;Behavioural/cultural;medium;medium;low;rural;Government (sub-national);Awareness raising
6715425;Asia;Technological/infrastructural;medium;medium;low;rural;Government (sub-national);Awareness raising
6940927;Africa;Technological/infrastructural;uncertain;uncertain;uncertain;ambiguous;International or multinational governance institutions;Implementing
6940927;Africa;Technological/infrastructural;uncertain;uncertain;uncertain;ambiguous;International or multinational governance institutions;Monitoring and evaluating
6940928;Africa;Institutional;uncertain;uncertain;uncertain;unclear;Government (national);Implementing
6940928;Africa;Institutional;uncertain;uncertain;uncertain;unclear;Government (national);Assessing
6940928;Africa;Institutional;uncertain;uncertain;uncertain;unclear;Government (national);Awareness raising
6940928;Africa;Technological/infrastructural;uncertain;uncertain;uncertain;unclear;Government (national);Implementing
6940928;Africa;Technological/infrastructural;uncertain;uncertain;uncertain;unclear;Government (national);Assessing
6940928;Africa;Technological/infrastructural;uncertain;uncertain;uncertain;unclear;Government (national);Awareness raising
6940929;Africa;Institutional;medium;medium;uncertain;unclear;Government (national);Assessing
6940929;Africa;Institutional;medium;medium;uncertain;unclear;Government (national);Awareness raising
6940929;Africa;Institutional;medium;medium;uncertain;unclear;Government (national);Implementing
6940929;Africa;Institutional;medium;medium;uncertain;unclear;Government (national);Coordinating interaction
6940930;Africa;Ecosystem-based;low;low;uncertain;rural;Individuals or households;Implementing
6940931;Africa;Institutional;uncertain;uncertain;uncertain;unclear;Academia;Assessing
6940931;Africa;Behavioural/cultural;uncertain;uncertain;uncertain;unclear;Academia;Assessing
6940931;Africa;Institutional;uncertain;uncertain;uncertain;unclear;Private sector (corporations);Planning
6940931;Africa;Institutional;uncertain;uncertain;uncertain;unclear;Private sector (corporations);Implementing
6940931;Africa;Behavioural/cultural;uncertain;uncertain;uncertain;unclear;Private sector (corporations);Planning
6940931;Africa;Behavioural/cultural;uncertain;uncertain;uncertain;unclear;Private sector (corporations);Implementing
6940931;Africa;Institutional;uncertain;uncertain;uncertain;unclear;International or multinational governance institutions;Financing of measures
6940931;Africa;Behavioural/cultural;uncertain;uncertain;uncertain;unclear;International or multinational governance institutions;Financing of measures
6940931;Africa;Institutional;uncertain;uncertain;uncertain;unclear;Government (national);Planning
6940931;Africa;Institutional;uncertain;uncertain;uncertain;unclear;Government (national);Implementing
6940931;Africa;Behavioural/cultural;uncertain;uncertain;uncertain;unclear;Government (national);Planning
6940931;Africa;Behavioural/cultural;uncertain;uncertain;uncertain;unclear;Government (national);Implementing
6940931;Africa;Institutional;uncertain;uncertain;uncertain;unclear;Civil society (sub-national or local);Coordinating interaction
6940931;Africa;Institutional;uncertain;uncertain;uncertain;unclear;Civil society (sub-national or local);Awareness raising
6940931;Africa;Behavioural/cultural;uncertain;uncertain;uncertain;unclear;Civil society (sub-national or local);Coordinating interaction
6940931;Africa;Behavioural/cultural;uncertain;uncertain;uncertain;unclear;Civil society (sub-national or local);Awareness raising
6940934;Africa;Institutional;uncertain;uncertain;uncertain;rural;Civil society (sub-national or local);Planning
6940934;Africa;Institutional;uncertain;uncertain;uncertain;rural;Civil society (sub-national or local);Financing of measures
6940934;Africa;Institutional;uncertain;uncertain;uncertain;rural;Civil society (sub-national or local);Implementing
6940934;Africa;Behavioural/cultural;uncertain;uncertain;uncertain;rural;Civil society (sub-national or local);Planning
6940934;Africa;Behavioural/cultural;uncertain;uncertain;uncertain;rural;Civil society (sub-national or local);Financing of measures
6940934;Africa;Behavioural/cultural;uncertain;uncertain;uncertain;rural;Civil society (sub-national or local);Implementing
6940934;Africa;Institutional;uncertain;uncertain;uncertain;rural;Individuals or households;Implementing
6940934;Africa;Behavioural/cultural;uncertain;uncertain;uncertain;rural;Individuals or households;Implementing
6940935;Africa;Institutional;medium;low;high;rural;Individuals or households;Implementing
6940935;Africa;Technological/infrastructural;medium;low;high;rural;Individuals or households;Implementing
6940935;Africa;Behavioural/cultural;medium;low;high;rural;Individuals or households;Implementing
6940935;Africa;Institutional;medium;low;high;rural;Government (local);Awareness raising
6940935;Africa;Institutional;medium;low;high;rural;Government (local);Implementing
6940935;Africa;Technological/infrastructural;medium;low;high;rural;Government (local);Awareness raising
6940935;Africa;Technological/infrastructural;medium;low;high;rural;Government (local);Implementing
6940935;Africa;Behavioural/cultural;medium;low;high;rural;Government (local);Awareness raising
6940935;Africa;Behavioural/cultural;medium;low;high;rural;Government (local);Implementing
6940937;Africa;Ecosystem-based;low;low;high;rural;Individuals or households;Financing of measures
6940937;Africa;Ecosystem-based;low;low;high;rural;Individuals or households;Implementing
6940937;Africa;Technological/infrastructural;low;low;high;rural;Individuals or households;Financing of measures
6940937;Africa;Technological/infrastructural;low;low;high;rural;Individuals or households;Implementing
6940937;Africa;Behavioural/cultural;low;low;high;rural;Individuals or households;Financing of measures
6940937;Africa;Behavioural/cultural;low;low;high;rural;Individuals or households;Implementing
6940937;Africa;Ecosystem-based;low;low;high;rural;Civil society (sub-national or local);Implementing
6940937;Africa;Technological/infrastructural;low;low;high;rural;Civil society (sub-national or local);Implementing
6940937;Africa;Behavioural/cultural;low;low;high;rural;Civil society (sub-national or local);Implementing
6940937;Africa;Ecosystem-based;low;low;high;rural;Civil society (international/multinational/national);Financing of measures
6940937;Africa;Technological/infrastructural;low;low;high;rural;Civil society (international/multinational/national);Financing of measures
6940937;Africa;Behavioural/cultural;low;low;high;rural;Civil society (international/multinational/national);Financing of measures
6940937;Africa;Ecosystem-based;low;low;high;rural;Private sector (SME);Implementing
6940937;Africa;Ecosystem-based;low;low;high;rural;Private sector (SME);Financing of measures
6940937;Africa;Technological/infrastructural;low;low;high;rural;Private sector (SME);Implementing
6940937;Africa;Technological/infrastructural;low;low;high;rural;Private sector (SME);Financing of measures
6940937;Africa;Behavioural/cultural;low;low;high;rural;Private sector (SME);Implementing
6940937;Africa;Behavioural/cultural;low;low;high;rural;Private sector (SME);Financing of measures
6940937;Africa;Ecosystem-based;low;low;high;rural;Private sector (corporations);Financing of measures
6940937;Africa;Ecosystem-based;low;low;high;rural;Private sector (corporations);Implementing
6940937;Africa;Technological/infrastructural;low;low;high;rural;Private sector (corporations);Financing of measures
6940937;Africa;Technological/infrastructural;low;low;high;rural;Private sector (corporations);Implementing
6940937;Africa;Behavioural/cultural;low;low;high;rural;Private sector (corporations);Financing of measures
6940937;Africa;Behavioural/cultural;low;low;high;rural;Private sector (corporations);Implementing
6940937;Africa;Ecosystem-based;low;low;high;rural;Government (national);Financing of measures
6940937;Africa;Technological/infrastructural;low;low;high;rural;Government (national);Financing of measures
6940937;Africa;Behavioural/cultural;low;low;high;rural;Government (national);Financing of measures
6940938;Africa;Behavioural/cultural;low;low;high;rural;Individuals or households;Implementing
6940938;Africa;Technological/infrastructural;low;low;high;rural;Individuals or households;Implementing
6940938;Africa;Behavioural/cultural;low;low;high;rural;Other;Financing of measures
6940938;Africa;Technological/infrastructural;low;low;high;rural;Other;Financing of measures
6940950;Africa;Behavioural/cultural;low;low;uncertain;ambiguous;Individuals or households;Implementing
6940950;Africa;Behavioural/cultural;low;low;uncertain;ambiguous;Individuals or households;Financing of measures
6940951;Australasia;Behavioural/cultural;low;low;uncertain;rural;Individuals or households;Implementing
6940956;Africa;Ecosystem-based;low;high;uncertain;rural;Individuals or households;Assessing
6940956;Africa;Ecosystem-based;low;high;uncertain;rural;Individuals or households;Financing of measures
6940956;Africa;Ecosystem-based;low;high;uncertain;rural;Individuals or households;Implementing
6940956;Africa;Behavioural/cultural;low;high;uncertain;rural;Individuals or households;Assessing
6940956;Africa;Behavioural/cultural;low;high;uncertain;rural;Individuals or households;Financing of measures
6940956;Africa;Behavioural/cultural;low;high;uncertain;rural;Individuals or households;Implementing
6940957;Africa;Ecosystem-based;low;low;high;rural;International or multinational governance institutions;Assessing
6940957;Africa;Ecosystem-based;low;low;high;rural;International or multinational governance institutions;Planning
6940957;Africa;Behavioural/cultural;low;low;high;rural;International or multinational governance institutions;Assessing
6940957;Africa;Behavioural/cultural;low;low;high;rural;International or multinational governance institutions;Planning
6940957;Africa;Ecosystem-based;low;low;high;rural;Individuals or households;Implementing
6940957;Africa;Behavioural/cultural;low;low;high;rural;Individuals or households;Implementing
6940958;Africa;Behavioural/cultural;low;low;high;rural;Individuals or households;Implementing
6940958;Africa;Institutional;low;low;high;rural;Individuals or households;Implementing
6940958;Africa;Ecosystem-based;low;low;high;rural;Individuals or households;Implementing
6940958;Africa;Technological/infrastructural;low;low;high;rural;Individuals or households;Implementing
6940958;Africa;Behavioural/cultural;low;low;high;rural;Government (local);Coordinating interaction
6940958;Africa;Behavioural/cultural;low;low;high;rural;Government (local);Planning
6940958;Africa;Institutional;low;low;high;rural;Government (local);Coordinating interaction
6940958;Africa;Institutional;low;low;high;rural;Government (local);Planning
6940958;Africa;Ecosystem-based;low;low;high;rural;Government (local);Coordinating interaction
6940958;Africa;Ecosystem-based;low;low;high;rural;Government (local);Planning
6940958;Africa;Technological/infrastructural;low;low;high;rural;Government (local);Coordinating interaction
6940958;Africa;Technological/infrastructural;low;low;high;rural;Government (local);Planning
6940960;Africa;Technological/infrastructural;low;low;medium;rural;Individuals or households;Implementing
6940960;Africa;Ecosystem-based;low;low;medium;rural;Individuals or households;Implementing
6940963;Africa;Institutional;medium;medium;uncertain;ambiguous;Individuals or households;Implementing
6940963;Africa;Institutional;medium;medium;uncertain;ambiguous;Individuals or households;Planning
6940963;Africa;Institutional;medium;medium;uncertain;ambiguous;Individuals or households;Coordinating interaction
6940963;Africa;Behavioural/cultural;medium;medium;uncertain;ambiguous;Individuals or households;Implementing
6940963;Africa;Behavioural/cultural;medium;medium;uncertain;ambiguous;Individuals or households;Planning
6940963;Africa;Behavioural/cultural;medium;medium;uncertain;ambiguous;Individuals or households;Coordinating interaction
6940963;Africa;Technological/infrastructural;medium;medium;uncertain;ambiguous;Individuals or households;Implementing
6940963;Africa;Technological/infrastructural;medium;medium;uncertain;ambiguous;Individuals or households;Planning
6940963;Africa;Technological/infrastructural;medium;medium;uncertain;ambiguous;Individuals or households;Coordinating interaction
6940964;Africa;Institutional;low;low;high;rural;Individuals or households;Implementing
6940964;Africa;Behavioural/cultural;low;low;high;rural;Individuals or households;Implementing
6940964;Africa;Ecosystem-based;low;low;high;rural;Individuals or households;Implementing
6940964;Africa;Institutional;low;low;high;rural;Government (national);Planning
6940964;Africa;Institutional;low;low;high;rural;Government (national);Financing of measures
6940964;Africa;Institutional;low;low;high;rural;Government (national);Implementing
6940964;Africa;Institutional;low;low;high;rural;Government (national);Coordinating interaction
6940964;Africa;Behavioural/cultural;low;low;high;rural;Government (national);Planning
6940964;Africa;Behavioural/cultural;low;low;high;rural;Government (national);Financing of measures
6940964;Africa;Behavioural/cultural;low;low;high;rural;Government (national);Implementing
6940964;Africa;Behavioural/cultural;low;low;high;rural;Government (national);Coordinating interaction
6940964;Africa;Ecosystem-based;low;low;high;rural;Government (national);Planning
6940964;Africa;Ecosystem-based;low;low;high;rural;Government (national);Financing of measures
6940964;Africa;Ecosystem-based;low;low;high;rural;Government (national);Implementing
6940964;Africa;Ecosystem-based;low;low;high;rural;Government (national);Coordinating interaction
6940970;Asia;Institutional;medium;high;uncertain;unclear;Civil society (sub-national or local);Awareness raising
6940970;Asia;Institutional;medium;high;uncertain;unclear;Government (national);Planning
6940970;Asia;Institutional;medium;high;uncertain;unclear;Government (national);Financing of measures
6940970;Asia;Institutional;medium;high;uncertain;unclear;Government (national);Implementing
6940970;Asia;Institutional;medium;high;uncertain;unclear;Government (national);Assessing
6940970;Asia;Institutional;medium;high;uncertain;unclear;Government (national);Awareness raising
6940970;Asia;Institutional;medium;high;uncertain;unclear;International or multinational governance institutions;Financing of measures
6940970;Asia;Institutional;medium;high;uncertain;unclear;Government (local);Implementing
6940984;Asia;Behavioural/cultural;low;low;medium;unclear;Private sector (corporations);Implementing
6940984;Asia;Behavioural/cultural;low;low;medium;unclear;Private sector (corporations);Financing of measures
6940984;Asia;Behavioural/cultural;low;low;medium;unclear;Private sector (corporations);Planning
6940984;Asia;Institutional;low;low;medium;unclear;Private sector (corporations);Implementing
6940984;Asia;Institutional;low;low;medium;unclear;Private sector (corporations);Financing of measures
6940984;Asia;Institutional;low;low;medium;unclear;Private sector (corporations);Planning
6940984;Asia;Behavioural/cultural;low;low;medium;unclear;Government (national);Planning
6940984;Asia;Institutional;low;low;medium;unclear;Government (national);Planning
6940989;Australasia;Behavioural/cultural;low;low;uncertain;unclear;Civil society (sub-national or local);Awareness raising
6940989;Australasia;Behavioural/cultural;low;low;uncertain;unclear;Civil society (sub-national or local);Financing of measures
6940989;Australasia;Behavioural/cultural;low;low;uncertain;unclear;Civil society (sub-national or local);Implementing
6940989;Australasia;Behavioural/cultural;low;low;uncertain;unclear;Civil society (sub-national or local);Coordinating interaction
6940989;Australasia;Ecosystem-based;low;low;uncertain;unclear;Civil society (sub-national or local);Awareness raising
6940989;Australasia;Ecosystem-based;low;low;uncertain;unclear;Civil society (sub-national or local);Financing of measures
6940989;Australasia;Ecosystem-based;low;low;uncertain;unclear;Civil society (sub-national or local);Implementing
6940989;Australasia;Ecosystem-based;low;low;uncertain;unclear;Civil society (sub-national or local);Coordinating interaction
6940989;Australasia;Behavioural/cultural;low;low;uncertain;unclear;Government (local);Financing of measures
6940989;Australasia;Behavioural/cultural;low;low;uncertain;unclear;Government (local);Coordinating interaction
6940989;Australasia;Ecosystem-based;low;low;uncertain;unclear;Government (local);Financing of measures
6940989;Australasia;Ecosystem-based;low;low;uncertain;unclear;Government (local);Coordinating interaction
6940991;Australasia;Institutional;low;medium;medium;rural;Civil society (sub-national or local);Implementing
6940991;Australasia;Behavioural/cultural;low;medium;medium;rural;Civil society (sub-national or local);Implementing
6940991;Australasia;Ecosystem-based;low;medium;medium;rural;Civil society (sub-national or local);Implementing
6940991;Australasia;Institutional;low;medium;medium;rural;Individuals or households;Planning
6940991;Australasia;Institutional;low;medium;medium;rural;Individuals or households;Assessing
6940991;Australasia;Institutional;low;medium;medium;rural;Individuals or households;Implementing
6940991;Australasia;Behavioural/cultural;low;medium;medium;rural;Individuals or households;Planning
6940991;Australasia;Behavioural/cultural;low;medium;medium;rural;Individuals or households;Assessing
6940991;Australasia;Behavioural/cultural;low;medium;medium;rural;Individuals or households;Implementing
